time,step,accepted_time_step_size,body_id,force_x,force_y,force_z,drag_coefficient,lift_coefficient,slip_error
21.659999999999627,1083,0.02,cylinder,9.109892611587524,0.00010588229486373048,-4.322405727857435e-06,1.1387365764484405,1.323528685796631e-05,0.0017333626628293968
21.699999999999626,1085,0.02,cylinder,9.109533923022017,9.692253526692152e-05,-4.330882362618278e-06,1.1386917403777521,1.211531690836519e-05,0.0017333575115211258
21.759999999999625,1088,0.02,cylinder,9.109075842897896,7.098484764694003e-05,5.390977450754694e-06,1.138634480362237,8.873105955867504e-06,0.001733578026667405
21.799999999999624,1090,0.02,cylinder,9.10865246094012,6.275833810771335e-05,5.807740568267187e-06,1.138581557617515,7.844792263464168e-06,0.0017335772623956421
21.859999999999623,1093,0.02,cylinder,9.108027975883559,5.038328514655373e-05,-3.913694793881336e-06,1.1385034969854448,6.297910643319216e-06,0.0017334192818047654
21.899999999999622,1095,0.02,cylinder,9.107658148997983,4.540349377805535e-05,-3.65486316840827e-06,1.1384572686247478,5.6754367222569186e-06,0.0017333854434803421
21.95999999999962,1098,0.02,cylinder,9.107131728567586,3.1775178614289185e-05,5.131290411055377e-06,1.1383914660709482,3.971897326786148e-06,0.001733484373443493
21.99999999999962,1100,0.02,cylinder,9.106773765155019,1.3729507782233338e-05,5.027001605822216e-06,1.1383467206443774,1.7161884727791673e-06,0.001733489660147658
22.05999999999962,1103,0.02,cylinder,9.106262846509814,7.122875648318832e-06,-3.4249211502939804e-06,1.1382828558137268,8.90359456039854e-07,0.0017334042112048722
22.099999999999618,1105,0.02,cylinder,9.105919020245542,-1.9587438888052475e-06,-3.148773853946473e-06,1.1382398775306928,-2.4484298610065594e-07,0.0017333984101374066
22.159999999999616,1108,0.02,cylinder,9.10540700227867,-2.2273839824718335e-05,5.208370707851543e-06,1.1381758752848337,-2.784229978089792e-06,0.0017334380995329235
22.199999999999616,1110,0.02,cylinder,9.105066778622598,-3.907670749158939e-05,5.066569023203251e-06,1.1381333473278248,-4.884588436448674e-06,0.0017334343560174575
22.259999999999614,1113,0.02,cylinder,9.10452907010644,-4.003041216608617e-05,-3.3769108881368398e-06,1.138066133763305,-5.003801520760771e-06,0.0017334179366115814
22.299999999999613,1115,0.02,cylinder,9.10417965847494,-5.735054884380516e-05,-3.0037313991077576e-06,1.1380224573093676,-7.168818605475645e-06,0.00173341528757438
