cloud,strength_scale,mode,method,step,time,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,1,0.004,8.738406238328578e-17,1.0981005136966509e-15,2.127992894582567e-06,1.2913072164113875e-05,3.131945863327089e-07,1.2732988063982021e-06,5.451747508409574e-07,1.6309292640848128e-06
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,2,0.008,7.952153582833424e-17,9.992970910418892e-16,4.308338249443101e-06,2.6143829175418417e-05,7.543381176926522e-07,3.0667765880805382e-06,4.170302597198633e-06,1.247575852580951e-05
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,3,0.012,8.906368193111525e-17,1.1192072354257983e-15,6.588069358436616e-06,3.9977678151208034e-05,1.4059728346034744e-06,5.716010462029932e-06,1.0874400989768286e-05,3.253154841864614e-05
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,4,0.016,9.06718636807394e-17,1.139416243306824e-15,9.010710211578822e-06,5.467873107483277e-05,2.298508501952695e-06,9.344631930909062e-06,2.0655623286475862e-05,6.179277458073784e-05
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,5,0.02,6.729345916196989e-17,8.456345477515572e-16,1.161522374915614e-05,7.048342259836571e-05,3.4418832666063364e-06,1.3993044728034291e-05,3.351125921637423e-05,0.00010025132904267764
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,6,0.024,9.106779791476955e-18,1.1443916996305594e-16,1.4435492582008751e-05,8.759735895291867e-05,4.839425798554408e-06,1.967478162731082e-05,4.943773553028548e-05,0.00014789652217395144
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,7,0.028,4.5170858978661424e-17,5.676337548948129e-16,1.750027254479583e-05,0.00010619503610087882,6.492210607704364e-06,2.6394211070092138e-05,6.843061687307434e-05,0.00020471508529240623
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,8,0.032,5.2232807639748164e-17,6.563768190296064e-16,2.083349403732676e-05,0.00012642166833334712,8.400430888616389e-06,3.415211849269681e-05,9.048460685276194e-05,0.00027069117386258057
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,9,0.036000000000000004,2.862826412176704e-17,3.597533769998862e-16,2.445477159786427e-05,0.00014839628045942757,1.0563874389008971e-05,4.2947640979262e-05,0.00011559354932295774,0.0003458063713321913
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,10,0.04,1.9878466759146985e-17,2.498001805406602e-16,2.838000229268642e-05,0.00017221533894974086,1.298210674667404e-05,5.277901262161043e-05,0.00014375042985589705,0.00043003969353883065
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,11,0.044,5.060809923525253e-18,6.359601310784502e-17,3.262196804651232e-05,0.0001979564069938608,1.5654549216678097e-05,6.364388052072919e-05,0.00017494737744720408,0.000523367593809887
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,12,0.048,4.835277852177536e-17,6.07618935138655e-16,3.719089118765694e-05,0.00022568151565568445,1.858051448155808e-05,7.55394503738317e-05,0.00020917566639790038,0.0006257639685927074
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,13,0.052000000000000005,2.828539829077717e-17,3.554447978966673e-16,4.2094919142727045e-05,0.0002554401050945248,2.175922439944881e-05,8.846255862972205e-05,0.0002464257184254668,0.000737200163769991
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,14,0.056,9.541689608228169e-17,1.1990440790417471e-15,4.734053191301051e-05,0.0002872714972105944,2.5189819406781274e-05,0.00010240971071565152,0.0002866871049672923,0.0008576449815507203
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,15,0.06,5.769154193884801e-17,7.249732973174093e-16,5.29328761323075e-05,0.0003212069227724889,2.8871363832743205e-05,0.0001173771026433635,0.0003299485496995193,0.0009870646880054679
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,16,0.064,6.907323587013113e-17,8.679998814771155e-16,5.8876034328552354e-05,0.000357271155348749,3.2802849111507494e-05,0.0001333606340684719,0.0003761979312537686,0.0011254230211936722
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,17,0.068,3.9818239543172735e-18,5.003707553108401e-17,6.517323956414872e-05,0.00039548381378689797,3.698319586750535e-05,0.00015035591676818043,0.0004254222861532682,0.0012726811999472787
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,18,0.07200000000000001,4.4668567848435794e-17,5.613217783960923e-16,7.18270453611095e-05,0.0004358603933520324,4.141125538175468e-05,0.00016835828060266997,0.0004776078119372135,0.001428797933217485
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,19,0.076,4.798564909027419e-17,6.030054506389723e-16,7.883945972595611e-05,0.0004784130790158142,4.608581070738138e-05,0.00018736277805027232,0.0005327398705158129,0.0015937294301116012
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,20,0.08,3.0062111605490495e-17,3.777716358848215e-16,8.621205070313527e-05,0.0005231513859750038,5.1005577586248764e-05,0.00020736418793404536,0.0005908029917102989,0.0017674294104832455
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,1,0.004,3.7742598764738194e-17,4.742874840267547e-16,2.1262713790973244e-06,1.2902625675430023e-05,3.2141779668170427e-07,1.3067304312699493e-06,1.540054362232986e-06,4.607182786386943e-06
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,2,0.008,5.902900992345956e-17,7.417804156968781e-16,4.301636324234874e-06,2.6103160597965628e-05,7.82765660906982e-07,3.182349329191674e-06,6.1597777801011876e-06,1.8427415844790573e-05
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,3,0.012,3.3930977871370964e-17,4.263892432392673e-16,6.573346777556727e-06,3.988833868497767e-05,1.4582226052944695e-06,5.928432941723591e-06,1.3857873781632914e-05,4.145682068656953e-05
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,4,0.016,2.7320339374430865e-17,3.433175098891678e-16,8.985248659578667e-06,5.4524225456310564e-05,2.3749569816716267e-06,9.655434742403593e-06,2.4632181923516644e-05,7.368893419101852e-05
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,5,0.02,4.0062525512943374e-17,5.034405433428661e-16,1.1576685663281451e-05,7.024956604497514e-05,3.5422123811474664e-06,1.4400934734333763e-05,3.8479678308883436e-05,0.00011511471015435149
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,6,0.024,4.815057051186524e-17,6.050779143449325e-16,1.4381936555694802e-05,8.727237063440698e-05,4.963269270862458e-06,2.0178269721777864e-05,5.5396476312024215e-05,0.00016572252145774513
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,7,0.028,4.1039987335416085e-17,5.157236908654452e-16,1.743013445061175e-05,0.00010576942458969467,6.639270773264757e-06,2.699208709173528e-05,7.537782749326734e-05,0.00022549816280426072
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,8,0.032,6.826512623256875e-17,8.578448762744712e-16,2.0745546240015726e-05,0.0001258879841014855,8.57048112950306e-06,3.4843461121840186e-05,9.841812274335501e-05,0.0002944248541423278
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,9,0.036000000000000004,8.900889036522132e-17,1.1185187043022341e-15,2.434807186304047e-05,0.00014774880584652862,1.0756742853456526e-05,4.3731751549142816e-05,0.00012451089361723767,0.00037248324465588567
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,10,0.04,6.51946217585141e-17,8.192597790804524e-16,2.8253841124957833e-05,0.00017144976860064077,1.3197661056609806e-05,5.3655352946547064e-05,0.00015364881387866297,0.0004596514173851318
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,11,0.044,4.909122268270141e-17,6.168984981428613e-16,3.247581989354129e-05,0.00019706955175540045,1.589268503494608e-05,6.461202641594327e-05,0.00018582370125466843,0.0005559048944752121
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,12,0.048,2.92394626966123e-17,3.6743392481035993e-16,3.70243721858955e-05,0.00022467104616966511,1.8841147417969868e-05,7.659905874933743e-05,0.00022102651938899281,0.0006612166430199906
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,13,0.052000000000000005,1.3252311172764657e-17,1.6653345369377348e-16,4.190775218523758e-05,0.00025430433982249215,2.2042284326927582e-05,8.961334438249687e-05,0.00025924738001548576,0.0007755570815639601
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,14,0.056,6.630755486683905e-17,8.332453089886546e-16,4.71325187018163e-05,0.00028600923284210046,2.549524643553433e-05,0.00010365143036255464,0.0003004755453203416,0.0008988940871690332
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,15,0.06,5.046329751004043e-17,6.341404989338363e-16,5.270387534726307e-05,0.00031981730174957776,2.9199105413437188e-05,0.00011870954254403725,0.0003446994305247766,0.0010311930031408068
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,16,0.064,2.419529922800315e-17,3.040470972244059e-16,5.8625944871163646e-05,0.00035575356418621933,3.315285791165074e-05,0.00013478360179173203,0.00039190660667671963,0.0011724166473801034
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,17,0.068,7.840173020853815e-17,9.852251986074894e-16,6.490198786810032e-05,0.00039383780607012955,3.735542818450834e-05,0.000151869234640282,0.00044208380363459264,0.0013225253213091648
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,18,0.07200000000000001,6.216865882918888e-17,7.812344074452398e-16,7.153457588329871e-05,0.00043408563203474324,4.180566993100579e-05,0.00016996178078020505,0.0004952169132737614,0.0014814768194639782
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,19,0.076,1.502090996574531e-17,1.8875832159447664e-16,7.852572788192037e-05,0.0004765092935508685,4.6502367676723434e-05,0.0001890562986761258,0.0005512909929008123,0.001649226439708329
perturbed_ring,2.0,TRANSPOSED,coupled_rk3,20,0.08,6.328662749648569e-17,7.952832160537328e-16,8.587701766000308e-05,0.0005211183407170321,5.144423788371894e-05,0.00020914757007906655,0.0006102902688611053,0.0018257269940260556
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,1,0.004,1.9463372550286384e-16,2.445839528722437e-15,2.126271175713406e-06,1.2902624441257097e-05,3.2141713793048996e-07,1.306727753103814e-06,1.540050624936441e-06,4.607171605996996e-06
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,2,0.008,3.775875224237259e-17,4.744904746134193e-16,4.30163552302062e-06,2.610315573604268e-05,7.827634972225387e-07,3.1823405326896293e-06,6.1597703069925654e-06,1.842739348845157e-05
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,3,0.012,7.542862706141517e-17,9.478640825860243e-16,6.57334501012519e-06,3.9888327959861506e-05,1.4582186861412987e-06,5.928417008328596e-06,1.3857862580579897e-05,4.14567871778182e-05
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,4,0.016,2.6892905481218374e-17,3.379462171739212e-16,8.985245597033248e-06,5.452420687219305e-05,2.374951279188133e-06,9.655411558843778e-06,2.4632167006691866e-05,7.368888956627018e-05
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,5,0.02,5.251225399054552e-17,6.598884454405563e-16,1.1576681023077755e-05,7.02495378873223e-05,3.5422049164426215e-06,1.4400904386428073e-05,3.8479659696475665e-05,0.00011511465447400226
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,6,0.024,1.3031439319885246e-16,1.6375789613221059e-15,1.4381930104087897e-05,8.727233148480937e-05,4.9632600693967565e-06,2.017823231303644e-05,5.539645402451911e-05,0.00016572245478307934
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,7,0.028,3.131398961210662e-17,3.9350319887992495e-16,1.7430126000835285e-05,0.00010576937331481798,6.639259856271693e-06,2.699204270848332e-05,7.537780156035426e-05,0.0002254980852240962
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,8,0.032,1.1566285204215309e-16,1.4534622650754849e-15,2.0745535647625754e-05,0.00012588791982481596,8.570468513707457e-06,3.4843409832072784e-05,9.841809319650466e-05,0.00029442476575081145
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,9,0.036000000000000004,8.7627967493695e-17,1.1011655157087893e-15,2.43480590188508e-05,0.0001477487279055033,1.0756728552233608e-05,4.373169340723721e-05,0.00012451086049474933,0.00037248314556759254
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,10,0.04,2.3890943725903644e-17,3.002224531865041e-16,2.825382594927063e-05,0.00017144967651163778,1.3197645080804936e-05,5.365528799659531e-05,0.00015364877722239865,0.00045965130772529506
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,11,0.044,1.2000986303553164e-16,1.5080884162829733e-15,3.2475802329727006e-05,0.00019706944517478082,1.5892667393317883e-05,6.461195469355371e-05,0.00018582366111020128,0.0005559047743801671
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,12,0.048,5.343318790748248e-17,6.714612423521196e-16,3.702435219634889e-05,0.00022467092486923288,1.8841128118382387e-05,7.659898028648149e-05,0.00022102647581169352,0.0006612165126553826
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,13,0.052000000000000005,8.906368193111525e-17,1.1192072354257983e-15,4.190772974570375e-05,0.00025430420365506396,2.2042263376232766e-05,8.96132592070313e-05,0.000259247333062061,0.0007755569410994312
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,14,0.056,1.0472796760198498e-16,1.3160504545751433e-15,4.713249379955819e-05,0.00028600908173038536,2.549522383995443e-05,0.00010365133849977612,0.00030047549505180296,0.000898893936787104
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,15,0.06,5.989049340982335e-17,7.526061364646757e-16,5.2703847975701294e-05,0.00031981713565365077,2.919908117873933e-05,0.00011870944401739214,0.00034469937700881584,0.001031192843043982
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,16,0.064,3.806436587168121e-17,4.783309287441108e-16,5.8625915031426906e-05,0.0003557533831129296,3.3152832043470354e-05,0.0001347834966241313,0.0003919065499834036,0.0011724164777779933
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,17,0.068,4.554728931172728e-17,5.723641179706052e-16,6.490195556452319e-05,0.0003938376100457802,3.735540068834962e-05,0.00015186912285410304,0.0004420837438396293,0.0013225251424282547
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,18,0.07200000000000001,5.797623189439849e-17,7.28550816809042e-16,7.153454112300563e-05,0.0004340854211025666,4.180564081219973e-05,0.00016996166239712112,0.0004952168504593903,0.0014814766315502936
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,19,0.076,7.529916354258059e-17,9.4623719602731e-16,7.85256906749547e-05,0.0004765090677718097,4.6502336940658984e-05,0.00018905617371804578,0.000551290927151648,0.0016492262430150006
perturbed_ring,2.0,TRANSPOSED,coupled_rk4_reference,20,0.08,7.762789428157448e-17,9.755008895545577e-16,8.587697801808496e-05,0.0005211181001622113,5.14442055357892e-05,0.00020914743856791622,0.0006102902002679973,0.0018257267888248663
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,1,0.004,3.0022459081957653e-07,3.7727334757831322e-06,4.691628450074206e-06,2.8469708191813367e-05,3.2924975508809643e-07,1.3385714136042533e-06,7.772232028970908e-06,2.3251188070894102e-05
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,2,0.008,6.004194841079108e-07,7.545093761382343e-06,9.719671850390918e-06,5.898084732102676e-05,5.898009775361992e-07,2.3978475793689168e-06,1.862388365155625e-05,5.5714680130325434e-05
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,3,0.012,9.005514693818748e-07,1.1316663521558362e-05,1.5087755949907569e-05,9.155541913306678e-05,9.428487367272098e-07,3.833170250948971e-06,3.255339195560656e-05,9.738580061480206e-05
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,4,0.016,1.200587342639027e-06,1.5087025502510632e-05,2.079896327028347e-05,0.0001262121289651249,1.5168459821557147e-06,6.166767443793047e-06,4.955833013155905e-05,0.00014825728954992456
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,5,0.02,1.5004939096056121e-06,1.8855762572692866e-05,2.685591261795615e-05,0.00016296686824080392,2.3558670425504713e-06,9.577824216047433e-06,6.963540804959873e-05,0.00020831930427700485
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,6,0.024,1.800237988843374e-06,2.2622457761854424e-05,3.326082527402777e-05,0.0002018331161231415,3.464031084055489e-06,1.4083087119419604e-05,9.278047299922039e-05,0.0002775594216655186
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,7,0.028,2.0997864146443967e-06,2.6386694297417943e-05,4.001558023971588e-05,0.0002428222747546826,4.837937873536933e-06,1.96687324386229e-05,0.00011898851067699351,0.00035596264106807496
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,8,0.032,2.3991060410925445e-06,3.0148055655516915e-05,4.712176049609367e-05,0.00028594394997052394,6.474289536790882e-06,2.632135260063164e-05,0.00014825364635602623,0.00044351138781895116
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,9,0.036000000000000004,2.6981637443578253e-06,3.390612558982748e-05,5.45806918570889e-05,0.00033120618706582096,8.370658167910339e-06,3.4031076905796686e-05,0.00018056914627038003,0.0005401855173756687
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,10,0.04,2.996926426687432e-06,3.7660488181721375e-05,6.23934757125234e-05,0.0003786156694868794,1.052523735202358e-05,4.2790561338606906e-05,0.00021592741920285684,0.0006459623200689713
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,11,0.044,3.29536101954483e-06,4.141072787971283e-05,7.056101670309116e-05,0.0004281778867682715,1.2936585388158064e-05,5.259394463514644e-05,0.00025432001828165044,0.0007608165264776368
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,12,0.048,3.5934344870888606e-06,4.515642954317827e-05,7.908404620505288e-05,0.000479897277042501,1.5603459226429127e-05,6.34361731514396e-05,0.000295737642982597,0.0008847203134183523
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,13,0.052000000000000005,3.8911138295693035e-06,4.889717848502627e-05,8.796314230789524e-05,0.0005337773482683014,1.8524714866476372e-05,7.531259593131735e-05,0.00034017014134979053,0.001017643310588845
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,14,0.056,4.188366087125469e-06,5.263256051943199e-05,9.719874687561406e-05,0.0005898207817617986,2.1699247758045572e-05,8.821872240380022e-05,0.00038760651239433484,0.0011595526077439189
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,15,0.06,4.485158343328227e-06,5.636216200634769e-05,0.00010679118015610579,0.0006480295208491232,2.512595648921475e-05,0.00010215007475686078,0.0004380349087334307,0.0013104127625904738
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,16,0.064,4.781457728872613e-06,6.0085569897905334e-05,0.00011674065334043194,0.0007084048470784535,2.8803720149444626e-05,0.00011710209590645599,0.0004914426394178416,0.0014701858092460718
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,17,0.068,5.077231425744889e-06,6.380237179078148e-05,0.00012704727937864143,0.0007709474458525165,3.2731383899577806e-05,0.0001330700908310725,0.0005478161729780228,0.001638831267351648
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,18,0.07200000000000001,5.3724466706949386e-06,6.751215596983263e-05,0.00013771108233493853,0.0008356574631975545,3.690774959704513e-05,0.00015004918845831707,0.0006071411406659014,0.0018163061517695311
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,19,0.076,5.667070759650903e-06,7.12145114635712e-05,0.000148732005497991,0.0009025345549782426,4.133156961901302e-05,0.0001680343165527994,0.0006694023399187347,0.0020025649829458203
perturbed_ring,2.0,TRANSPOSED,reuse_stage_gradients,20,0.08,5.9610710518564135e-06,7.490902809615554e-05,0.00016010991842931222,0.0009715779296686343,4.6001542761640864e-05,0.00018702018504448186,0.0007345837380223316,0.002197559797869175
perturbed_ring,2.0,MIXED,fractional_x_gamma,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
