case,case_class,mode,method,steps,dt,wall_time_s,finite,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,affine_map_error,nonaffine_residual,cloud_covariance_condition,gradient_trace_max,inverse_error,deformation_determinant_error,seed,chi_s_imposed
random_20260932,random_history,DIRECT,strang_x_gamma_x,8,0.125,,True,0.00035131143148222586,0.002360941236239877,0.0017831422572320312,0.07434218679229808,0.003515436611468783,0.003515436611468783,0.002648606898242658,48,24,0,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,strang_x_gamma_x,16,0.0625,,True,4.5272405870897285e-05,0.0003312384240112892,0.00025638061231875316,0.010560856823180309,0.0004933255487731352,0.0004933255487731352,0.00039199043472279866,96,48,0,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,strang_gamma_x_gamma,1,1.0,,True,0.6053918892759744,0.0668748879701985,0.028451867715274488,2.7885718631166934,0.10142012234744648,0.10142012234744648,0.03085312971356171,3,6,0,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,strang_gamma_x_gamma,2,0.5,,True,0.06864592924558953,0.013523496647463069,0.009377966855504094,0.4724894986307276,0.019644826529933455,0.019644826529933455,0.011834323971413298,6,12,0,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,strang_gamma_x_gamma,4,0.25,,True,0.013993430992149142,0.002360941236239877,0.0017831422572320312,0.07434218679229808,0.003515436611468783,0.003515436611468783,0.002648606898242658,12,24,0,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,strang_gamma_x_gamma,8,0.125,,True,0.0024928189332978066,0.0003312384240112892,0.00025638061231875316,0.010560856823180309,0.0004933255487731352,0.0004933255487731352,0.00039199043472279866,24,48,0,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,strang_gamma_x_gamma,16,0.0625,,True,0.00035131143148222586,4.2677107457621426e-05,3.3227474556820414e-05,0.0013632928986798715,6.33969565143088e-05,6.33969565143088e-05,5.0942482608019155e-05,48,96,0,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,coupled_rk2,1,1.0,,True,0.2339239954641705,0.25319873605994037,0.12085961950502326,12.146307846654047,0.31292605722525424,0.31292605722525424,0.0716834938682325,0,0,2,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,coupled_rk2,2,0.5,,True,0.5258135025828359,0.5580026799895892,0.11720820087582214,27.26103892957132,0.7553866037504474,0.7553866037504474,0.06221802084741092,0,0,4,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,coupled_rk2,4,0.25,,True,0.07094768684420738,0.07425941650007582,0.008407426765567693,4.106552146586726,0.08777708815270249,0.08777708815270249,-0.005726820569813223,0,0,8,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,coupled_rk2,8,0.125,,True,0.017678944193668437,0.018642007730623935,0.004736442004047901,0.9566221279862738,0.024239246710223743,0.024239246710223743,-0.006051283693588089,0,0,16,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,coupled_rk2,16,0.0625,,True,0.004331213969615804,0.0045350421916873634,0.001252269976579839,0.22840913527806142,0.006102896038332417,0.006102896038332417,-0.0018747939158038395,0,0,32,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,coupled_rk3,1,1.0,,True,0.6053918892759744,0.6412785627342532,0.11663439199492603,32.213932203392375,0.8278857357999622,0.8278857357999622,0.09209013479613112,0,0,3,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,coupled_rk3,2,0.5,,True,0.06864592924558953,0.0668748879701985,0.028451867715274488,2.7885718631166934,0.10142012234744648,0.10142012234744648,0.03085312971356171,0,0,6,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,coupled_rk3,4,0.25,,True,0.013993430992149142,0.013523496647463069,0.009377966855504094,0.4724894986307276,0.019644826529933455,0.019644826529933455,0.011834323971413298,0,0,12,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,coupled_rk3,8,0.125,,True,0.0024928189332978066,0.002360941236239877,0.0017831422572320312,0.07434218679229808,0.003515436611468783,0.003515436611468783,0.002648606898242658,0,0,24,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,coupled_rk3,16,0.0625,,True,0.00035131143148222586,0.0003312384240112892,0.00025638061231875316,0.010560856823180309,0.0004933255487731352,0.0004933255487731352,0.00039199043472279866,0,0,48,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,coupled_rk4_reference,1,1.0,,True,0.6327159584552593,0.6574719307992809,0.12135444419185848,32.08708954803372,0.9098118388799707,0.9098118388799707,0.11197436949234552,0,0,4,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,coupled_rk4_reference,2,0.5,,True,0.08249112466355804,0.08525838509563635,0.04086054207634711,3.5211895076359987,0.12365108727879613,0.12365108727879613,0.06707596690609051,0,0,8,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,coupled_rk4_reference,4,0.25,,True,0.004163399777903804,0.0039053725790915046,0.0028445894978940114,0.12498585684198847,0.006225781491532983,0.0062257814915330405,-0.0024277923298978046,0,0,16,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,coupled_rk4_reference,8,0.125,,True,0.00013757544213618506,0.00014638359349492937,8.072254031776186e-05,0.006244703127256858,0.0002002986419346972,0.0002002986419346972,0.00013512564261451384,0,0,32,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,coupled_rk4_reference,16,0.0625,,True,6.904731288727746e-06,7.496434184955502e-06,3.260831752326684e-06,0.00035791033075353575,9.649473261213039e-06,9.649473261213039e-06,5.517519744708344e-06,0,0,64,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,reuse_stage_gradients,1,1.0,,True,0.6053918892759744,0.6412785627342532,0.11663439199492603,32.213932203392375,0.8278857357999622,0.8278857357999622,0.09209013479613112,3,3,0,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,reuse_stage_gradients,2,0.5,,True,0.06864592924558953,0.0668748879701985,0.028451867715274488,2.7885718631166934,0.10142012234744648,0.10142012234744648,0.03085312971356171,6,6,0,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,reuse_stage_gradients,4,0.25,,True,0.013993430992149142,0.013523496647463069,0.009377966855504094,0.4724894986307276,0.019644826529933455,0.019644826529933455,0.011834323971413298,12,12,0,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,reuse_stage_gradients,8,0.125,,True,0.0024928189332978066,0.002360941236239877,0.0017831422572320312,0.07434218679229808,0.003515436611468783,0.003515436611468783,0.002648606898242658,24,24,0,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,reuse_stage_gradients,16,0.0625,,True,0.00035131143148222586,0.0003312384240112892,0.00025638061231875316,0.010560856823180309,0.0004933255487731352,0.0004933255487731352,0.00039199043472279866,48,48,0,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,averaged_gradient_exponential,1,1.0,,True,0.6053918892759744,0.6253589483445722,0.11208214765002104,30.92654270152366,0.8648836441679377,0.8648836441679377,0.0965466226909519,3,3,0,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,averaged_gradient_exponential,2,0.5,,True,0.06864592924558953,0.0725661586994928,0.026450438453862073,3.3291269103759302,0.10519237352311005,0.10519237352311005,0.04200259614351758,6,6,0,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,averaged_gradient_exponential,4,0.25,,True,0.013993430992149142,0.004674007051524949,0.0023363656703045714,0.21357839911031326,0.0061461019053889385,0.0061461019053889385,-0.001763903084842055,12,12,0,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,averaged_gradient_exponential,8,0.125,,True,0.0024928189332978066,0.001383954877743329,0.0007813515053445277,0.05712747000985144,0.0019965252201525822,0.0019965252201525822,0.0008555948720736444,24,24,0,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,averaged_gradient_exponential,16,0.0625,,True,0.00035131143148222586,0.00034948458989428723,0.0001974582122821936,0.014880355340474159,0.00048482871212916556,0.00048482871212916556,0.0002093748572695448,48,48,0,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260933,random_history,DIRECT,fractional_x_gamma,1,1.0,,True,1.222799114238484,1.1407785433649429,0.4126253398894027,56.14454540243957,1.9676853665931981,1.967685366593199,0.3741369385316628,3,3,0,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,fractional_x_gamma,2,0.5,,True,0.27350634936513013,0.27970801526989847,0.19032899634089862,12.73443342116771,0.322802926255165,0.322802926255165,-0.19687039048757296,6,6,0,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
random_20260933,random_history,DIRECT,fractional_x_gamma,4,0.25,,True,0.07446720757573476,0.07759189804232015,0.05051951008251516,3.1788267860190214,0.11919405784748807,0.11919405784748807,0.004760208426587213,12,12,0,0,0,0,0,0,0,0,,,,,,,20260933,0.46524697099741374
random_20260933,random_history,DIRECT,fractional_x_gamma,8,0.125,,True,0.010936771935555726,0.010309172135527981,0.007950564198247294,0.3520055155870068,0.01545493449421754,0.01545493449421754,-0.007395438097635432,24,24,0,0,0,0,0,0,0,0,,,,,,,20260933,0.23262348549870687
random_20260933,random_history,DIRECT,fractional_x_gamma,16,0.0625,,True,0.0015811144896878356,0.001508083414561261,0.0011562506102917778,0.05265243102381235,0.0020755987209973583,0.0020755987209973583,-0.0013207627028148452,48,48,0,0,0,0,0,0,0,0,,,,,,,20260933,0.11631174274935344
random_20260933,random_history,DIRECT,fractional_gamma_x,1,1.0,,True,1.222799114238484,1.1407785433649429,0.4126253398894027,56.14454540243957,1.9676853665931981,1.967685366593199,0.3741369385316628,3,3,0,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,fractional_gamma_x,2,0.5,,True,0.27350634936513013,0.27970801526989847,0.19032899634089862,12.73443342116771,0.322802926255165,0.322802926255165,-0.19687039048757296,6,6,0,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
random_20260933,random_history,DIRECT,fractional_gamma_x,4,0.25,,True,0.07446720757573476,0.07759189804232015,0.05051951008251516,3.1788267860190214,0.11919405784748807,0.11919405784748807,0.004760208426587213,12,12,0,0,0,0,0,0,0,0,,,,,,,20260933,0.46524697099741374
random_20260933,random_history,DIRECT,fractional_gamma_x,8,0.125,,True,0.010936771935555726,0.010309172135527981,0.007950564198247294,0.3520055155870068,0.01545493449421754,0.01545493449421754,-0.007395438097635432,24,24,0,0,0,0,0,0,0,0,,,,,,,20260933,0.23262348549870687
random_20260933,random_history,DIRECT,fractional_gamma_x,16,0.0625,,True,0.0015811144896878356,0.001508083414561261,0.0011562506102917778,0.05265243102381235,0.0020755987209973583,0.0020755987209973583,-0.0013207627028148452,48,48,0,0,0,0,0,0,0,0,,,,,,,20260933,0.11631174274935344
random_20260933,random_history,DIRECT,parallel_lagged,1,1.0,,True,1.222799114238484,1.1407785433649429,0.4126253398894027,56.14454540243957,1.9676853665931981,1.967685366593199,0.3741369385316628,3,3,0,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,parallel_lagged,2,0.5,,True,0.27350634936513013,0.27970801526989847,0.19032899634089862,12.73443342116771,0.322802926255165,0.322802926255165,-0.19687039048757296,6,6,0,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
random_20260933,random_history,DIRECT,parallel_lagged,4,0.25,,True,0.07446720757573476,0.07759189804232015,0.05051951008251516,3.1788267860190214,0.11919405784748807,0.11919405784748807,0.004760208426587213,12,12,0,0,0,0,0,0,0,0,,,,,,,20260933,0.46524697099741374
random_20260933,random_history,DIRECT,parallel_lagged,8,0.125,,True,0.010936771935555726,0.010309172135527981,0.007950564198247294,0.3520055155870068,0.01545493449421754,0.01545493449421754,-0.007395438097635432,24,24,0,0,0,0,0,0,0,0,,,,,,,20260933,0.23262348549870687
random_20260933,random_history,DIRECT,parallel_lagged,16,0.0625,,True,0.0015811144896878356,0.001508083414561261,0.0011562506102917778,0.05265243102381235,0.0020755987209973583,0.0020755987209973583,-0.0013207627028148452,48,48,0,0,0,0,0,0,0,0,,,,,,,20260933,0.11631174274935344
random_20260933,random_history,DIRECT,strang_x_gamma_x,1,1.0,,True,0.27350634936513013,1.1407785433649429,0.4126253398894027,56.14454540243957,1.9676853665931981,1.967685366593199,0.3741369385316628,6,3,0,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,strang_x_gamma_x,2,0.5,,True,0.07446720757573476,0.27970801526989847,0.19032899634089862,12.73443342116771,0.322802926255165,0.322802926255165,-0.19687039048757296,12,6,0,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
random_20260933,random_history,DIRECT,strang_x_gamma_x,4,0.25,,True,0.010936771935555726,0.07759189804232015,0.05051951008251516,3.1788267860190214,0.11919405784748807,0.11919405784748807,0.004760208426587213,24,12,0,0,0,0,0,0,0,0,,,,,,,20260933,0.46524697099741374
random_20260933,random_history,DIRECT,strang_x_gamma_x,8,0.125,,True,0.0015811144896878356,0.010309172135527981,0.007950564198247294,0.3520055155870068,0.01545493449421754,0.01545493449421754,-0.007395438097635432,48,24,0,0,0,0,0,0,0,0,,,,,,,20260933,0.23262348549870687
random_20260933,random_history,DIRECT,strang_x_gamma_x,16,0.0625,,True,0.00020476125600017578,0.001508083414561261,0.0011562506102917778,0.05265243102381235,0.0020755987209973583,0.0020755987209973583,-0.0013207627028148452,96,48,0,0,0,0,0,0,0,0,,,,,,,20260933,0.11631174274935344
random_20260933,random_history,DIRECT,strang_gamma_x_gamma,1,1.0,,True,1.222799114238484,0.27970801526989847,0.19032899634089862,12.73443342116771,0.322802926255165,0.322802926255165,-0.19687039048757296,3,6,0,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,strang_gamma_x_gamma,2,0.5,,True,0.27350634936513013,0.07759189804232015,0.05051951008251516,3.1788267860190214,0.11919405784748807,0.11919405784748807,0.004760208426587213,6,12,0,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
random_20260933,random_history,DIRECT,strang_gamma_x_gamma,4,0.25,,True,0.07446720757573476,0.010309172135527981,0.007950564198247294,0.3520055155870068,0.01545493449421754,0.01545493449421754,-0.007395438097635432,12,24,0,0,0,0,0,0,0,0,,,,,,,20260933,0.46524697099741374
random_20260933,random_history,DIRECT,strang_gamma_x_gamma,8,0.125,,True,0.010936771935555726,0.001508083414561261,0.0011562506102917778,0.05265243102381235,0.0020755987209973583,0.0020755987209973583,-0.0013207627028148452,24,48,0,0,0,0,0,0,0,0,,,,,,,20260933,0.23262348549870687
random_20260933,random_history,DIRECT,strang_gamma_x_gamma,16,0.0625,,True,0.0015811144896878356,0.00019661554101808257,0.00015159201989082584,0.006850999160095976,0.00025965914612581444,0.00025965914612581444,-0.00018177703911019882,48,96,0,0,0,0,0,0,0,0,,,,,,,20260933,0.11631174274935344
random_20260933,random_history,DIRECT,coupled_rk2,1,1.0,,True,1.3397157910090205,1.2405199039697838,0.9734361066376692,44.069255899461695,2.0114489012778902,2.0114489012778916,0.8642257018276384,0,0,2,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,coupled_rk2,2,0.5,,True,0.7424990259449978,0.7173859941428964,0.317591697939271,40.558460742355045,1.0395216326244625,1.039521632624463,0.0745998259183113,0,0,4,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
random_20260933,random_history,DIRECT,coupled_rk2,4,0.25,,True,0.24593486088661373,0.2662335010697783,0.14117411083973735,12.976046104815676,0.31928544616685756,0.31928544616685756,-0.1500380737034436,0,0,8,0,0,0,0,0,0,0,,,,,,,20260933,0.46524697099741374
random_20260933,random_history,DIRECT,coupled_rk2,8,0.125,,True,0.05370183910282405,0.05838642088328462,0.04320087267084079,2.1630348419840035,0.07459220179505194,0.07459220179505194,-0.06629425321599709,0,0,16,0,0,0,0,0,0,0,,,,,,,20260933,0.23262348549870687
random_20260933,random_history,DIRECT,coupled_rk2,16,0.0625,,True,0.012598961949971685,0.013883387025714667,0.00978096657696616,0.5371690942764339,0.017235565661293976,0.017235565661293976,-0.014654223135495928,0,0,32,0,0,0,0,0,0,0,,,,,,,20260933,0.11631174274935344
random_20260933,random_history,DIRECT,coupled_rk3,1,1.0,,True,1.222799114238484,1.1407785433649429,0.4126253398894027,56.14454540243957,1.9676853665931981,1.967685366593199,0.3741369385316628,0,0,3,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,coupled_rk3,2,0.5,,True,0.27350634936513013,0.27970801526989847,0.19032899634089862,12.73443342116771,0.322802926255165,0.322802926255165,-0.19687039048757296,0,0,6,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
random_20260933,random_history,DIRECT,coupled_rk3,4,0.25,,True,0.07446720757573476,0.07759189804232015,0.05051951008251516,3.1788267860190214,0.11919405784748807,0.11919405784748807,0.004760208426587213,0,0,12,0,0,0,0,0,0,0,,,,,,,20260933,0.46524697099741374
random_20260933,random_history,DIRECT,coupled_rk3,8,0.125,,True,0.010936771935555726,0.010309172135527981,0.007950564198247294,0.3520055155870068,0.01545493449421754,0.01545493449421754,-0.007395438097635432,0,0,24,0,0,0,0,0,0,0,,,,,,,20260933,0.23262348549870687
random_20260933,random_history,DIRECT,coupled_rk3,16,0.0625,,True,0.0015811144896878356,0.001508083414561261,0.0011562506102917778,0.05265243102381235,0.0020755987209973583,0.0020755987209973583,-0.0013207627028148452,0,0,48,0,0,0,0,0,0,0,,,,,,,20260933,0.11631174274935344
random_20260933,random_history,DIRECT,coupled_rk4_reference,1,1.0,,True,0.6691794847902645,0.6238813565780462,0.24356276307599284,31.500042494495133,0.9936145442223343,0.9936145442223348,0.23469989189377793,0,0,4,0,0,0,0,0,0,0,,,,,,,20260933,1.860987883989655
random_20260933,random_history,DIRECT,coupled_rk4_reference,2,0.5,,True,0.2792479194739224,0.3002500631300437,0.12596096584664532,15.208831126205162,0.35568896900697694,0.35568896900697694,-0.04193239986548816,0,0,8,0,0,0,0,0,0,0,,,,,,,20260933,0.9304939419948275
